timestamp,spy_ret_1,spy_ret_6,spy_vol_24,spy_trend_24,qqq_ret_1,qqq_ret_6,qqq_vol_24,qqq_trend_24,xle_ret_1,xle_ret_6,xle_vol_24,xle_trend_24,tlt_ret_1,tlt_ret_6,tlt_vol_24,tlt_trend_24,btc_usd_ret_1,btc_usd_ret_6,btc_usd_vol_24,btc_usd_trend_24,risk_on_raw,energy_raw,rates_raw,datetime_utc,exog_ref_datetime_utc,exog_age_sec,exog_is_stale,is_equity_open,is_weekend,risk_on_z,energy_z,rates_z
1774209630,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005672963766052419,-0.00800162075439218,0.005308040905292191,-0.0013204521690872717,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T20:00:30Z,2026-03-22T19:00:00Z,3630.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774209631,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005672963766052419,-0.00800162075439218,0.005308040905292191,-0.0013204521690872717,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T20:00:31Z,2026-03-22T19:00:00Z,3631.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774209633,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005672963766052419,-0.00800162075439218,0.005308040905292191,-0.0013204521690872717,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T20:00:33Z,2026-03-22T19:00:00Z,3633.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774209634,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005672963766052419,-0.00800162075439218,0.005308040905292191,-0.0013204521690872717,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T20:00:34Z,2026-03-22T19:00:00Z,3634.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774209635,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005672963766052419,-0.00800162075439218,0.005308040905292191,-0.0013204521690872717,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T20:00:35Z,2026-03-22T19:00:00Z,3635.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774209636,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005672963766052419,-0.00800162075439218,0.005308040905292191,-0.0013204521690872717,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T20:00:36Z,2026-03-22T19:00:00Z,3636.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213221,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:21Z,2026-03-22T20:00:00Z,3621.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213222,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:22Z,2026-03-22T20:00:00Z,3622.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213224,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:24Z,2026-03-22T20:00:00Z,3624.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213225,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:25Z,2026-03-22T20:00:00Z,3625.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213226,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:26Z,2026-03-22T20:00:00Z,3626.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213227,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:27Z,2026-03-22T20:00:00Z,3627.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213229,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:29Z,2026-03-22T20:00:00Z,3629.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213231,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:31Z,2026-03-22T20:00:00Z,3631.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213233,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:33Z,2026-03-22T20:00:00Z,3633.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213234,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:34Z,2026-03-22T20:00:00Z,3634.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213237,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:37Z,2026-03-22T20:00:00Z,3637.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213239,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:39Z,2026-03-22T20:00:00Z,3639.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774213241,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,7.218227884742134e-05,-0.007536417821440989,0.005292001786456487,-0.0013628301434650176,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T21:00:41Z,2026-03-22T20:00:00Z,3641.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774216821,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005225229352403105,-0.014551783454891944,0.005350501357248984,-0.0015154914348517827,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T22:00:21Z,2026-03-22T21:00:00Z,3621.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774216822,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005225229352403105,-0.014551783454891944,0.005350501357248984,-0.0015154914348517827,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T22:00:22Z,2026-03-22T21:00:00Z,3622.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774216824,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005225229352403105,-0.014551783454891944,0.005350501357248984,-0.0015154914348517827,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T22:00:24Z,2026-03-22T21:00:00Z,3624.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774216825,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005225229352403105,-0.014551783454891944,0.005350501357248984,-0.0015154914348517827,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T22:00:25Z,2026-03-22T21:00:00Z,3625.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774216826,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005225229352403105,-0.014551783454891944,0.005350501357248984,-0.0015154914348517827,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T22:00:26Z,2026-03-22T21:00:00Z,3626.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774216828,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005225229352403105,-0.014551783454891944,0.005350501357248984,-0.0015154914348517827,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T22:00:28Z,2026-03-22T21:00:00Z,3628.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774216829,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005225229352403105,-0.014551783454891944,0.005350501357248984,-0.0015154914348517827,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T22:00:29Z,2026-03-22T21:00:00Z,3629.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
1774216831,0.002145697732382601,-0.0051523535754072515,0.003673329836247236,-0.0014533873247523459,0.0023564345968951628,-0.006635213020616504,0.003872521982153109,-0.001511304500331212,-0.004036360583749676,-0.002608640019998554,0.0048889252725785445,0.00041989969153288786,0.000815609648498139,-0.004242071221327362,0.003645059387883069,-0.0007859837649964637,-0.005225229352403105,-0.014551783454891944,0.005350501357248984,-0.0015154914348517827,-0.004415218063981681,0.001146593353909061,-5.9290102620290774e-05,2026-03-22T22:00:31Z,2026-03-22T21:00:00Z,3631.0,0,0,1,-0.9473709731128336,0.7252614396979266,0.10866094109411134
